"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"18.12.2009","66.794,00","67.068,00","67.281,00","66.322,00","1,08M","-0,41%"
"17.12.2009","67.068,00","68.619,00","68.619,00","66.792,00","1,34M","-2,26%"
"16.12.2009","68.622,00","69.310,00","69.622,00","68.466,00","1,71M","-0,99%"
"15.12.2009","69.311,00","69.345,00","69.515,00","68.822,00","1,28M","-0,05%"
"14.12.2009","69.349,00","69.273,00","69.785,00","69.193,00","1,29M","0,12%"
"11.12.2009","69.267,00","68.750,00","69.502,00","68.750,00","1,49M","0,78%"
"10.12.2009","68.728,00","68.021,00","68.912,00","68.021,00","1,47M","1,05%"
"09.12.2009","68.012,00","67.736,00","68.272,00","67.484,00","1,14M","0,42%"
"08.12.2009","67.729,00","68.511,00","68.511,00","67.470,00","1,55M","-1,14%"
"07.12.2009","68.512,00","67.611,00","68.866,00","67.611,00","1,19M","1,34%"
"04.12.2009","67.604,00","68.316,00","69.361,00","67.328,00","1,41M","-1,04%"
"03.12.2009","68.315,00","68.622,00","69.336,00","68.308,00","1,22M","-0,44%"
"02.12.2009","68.615,00","68.412,00","69.139,00","68.412,00","1,36M","0,30%"
"01.12.2009","68.408,00","67.051,00","68.757,00","67.051,00","2,33M","2,03%"
"30.11.2009","67.044,00","67.082,00","67.545,00","66.876,00","2,22M","-0,06%"
"27.11.2009","67.082,00","66.371,00","67.086,00","65.737,00","1,17M","1,04%"
"26.11.2009","66.392,00","67.911,00","67.911,00","66.236,00","825,67K","-2,25%"
"25.11.2009","67.917,00","67.319,00","67.997,00","67.241,00","1,39M","0,89%"
"24.11.2009","67.317,00","66.812,00","67.317,00","65.969,00","1,35M","0,76%"
"23.11.2009","66.809,00","66.335,00","67.365,00","66.335,00","1,58M","0,73%"
"19.11.2009","66.327,00","66.514,00","66.564,00","65.547,00","1,47M","-0,28%"
"18.11.2009","66.516,00","67.430,00","68.060,00","66.494,00","1,59M","-1,32%"
"17.11.2009","67.406,00","66.632,00","67.409,00","66.232,00","1,73M","1,17%"
"16.11.2009","66.627,00","65.326,00","66.896,00","65.326,00","1,76M","1,99%"
"13.11.2009","65.326,00","64.452,00","65.788,00","64.229,00","1,86M","1,36%"
"12.11.2009","64.448,00","66.427,00","66.614,00","64.319,00","1,91M","-2,99%"
"11.11.2009","66.431,00","66.303,00","67.170,00","66.028,00","1,81M","0,19%"
"10.11.2009","66.303,00","66.214,00","66.709,00","65.706,00","1,65M","0,13%"
"09.11.2009","66.214,00","64.475,00","66.236,00","64.475,00","1,60M","2,71%"
"06.11.2009","64.466,00","64.820,00","65.094,00","63.587,00","1,66M","-0,54%"
"05.11.2009","64.816,00","63.907,00","64.830,00","63.700,00","1,58M","1,41%"
"04.11.2009","63.913,00","62.650,00","64.142,00","62.650,00","1,89M","2,03%"
"03.11.2009","62.643,00","61.539,00","63.237,00","60.724,00","1,90M","1,78%"
"30.10.2009","61.546,00","63.721,00","64.226,00","60.913,00","2,00M","-3,41%"
"29.10.2009","63.721,00","60.167,00","63.907,00","60.167,00","1,75M","5,92%"
"28.10.2009","60.162,00","63.161,00","63.173,00","60.146,00","2,24M","-4,75%"
"27.10.2009","63.161,00","65.090,00","65.498,00","63.161,00","1,50M","-2,96%"
"26.10.2009","65.086,00","65.056,00","65.901,00","64.501,00","1,38M","0,04%"
"23.10.2009","65.059,00","66.144,00","66.982,00","64.988,00","1,39M","-1,63%"
"22.10.2009","66.135,00","65.490,00","66.502,00","65.454,00","1,27M","0,99%"
"21.10.2009","65.486,00","65.302,00","67.157,00","65.221,00","1,79M","0,28%"
"20.10.2009","65.303,00","67.231,00","67.231,00","64.076,00","2,65M","-2,88%"
"19.10.2009","67.239,00","66.200,00","67.530,00","66.194,00","1,40M","1,57%"
"16.10.2009","66.200,00","66.703,00","66.703,00","65.499,00","1,48M","-0,75%"
"15.10.2009","66.703,00","66.199,00","66.703,00","65.837,00","1,33M","0,76%"
"14.10.2009","66.201,00","64.653,00","66.393,00","64.653,00","2,10M","2,41%"
"13.10.2009","64.646,00","64.075,00","64.646,00","63.967,00","1,19M","0,90%"
"09.10.2009","64.071,00","63.772,00","64.177,00","63.493,00","1,15M","0,49%"
"08.10.2009","63.760,00","62.640,00","63.816,00","62.640,00","1,77M","1,79%"
"07.10.2009","62.638,00","62.666,00","63.015,00","62.104,00","1,41M","-0,05%"
"06.10.2009","62.671,00","62.378,00","63.291,00","62.002,00","1,67M","0,48%"
"05.10.2009","62.369,00","61.178,00","62.460,00","61.178,00","1,34M","1,96%"
"02.10.2009","61.172,00","60.453,00","61.333,00","59.678,00","1,74M","1,18%"
"01.10.2009","60.459,00","61.519,00","61.519,00","60.306,00","1,40M","-1,72%"
"30.09.2009","61.518,00","61.241,00","61.926,00","60.978,00","1,54M","0,46%"
"29.09.2009","61.235,00","61.316,00","61.599,00","60.750,00","1,18M","-0,13%"
"28.09.2009","61.317,00","60.357,00","61.317,00","60.357,00","955,74K","1,59%"
"25.09.2009","60.356,00","60.045,00","60.472,00","59.755,00","989,79K","0,52%"
"24.09.2009","60.046,00","60.496,00","60.978,00","59.600,00","1,31M","-0,74%"
"23.09.2009","60.496,00","61.489,00","61.630,00","60.478,00","1,52M","-1,62%"
"22.09.2009","61.493,00","60.938,00","62.017,00","60.938,00","1,59M","0,93%"
"21.09.2009","60.928,00","60.703,00","61.066,00","60.014,00","1,36M","0,37%"
"18.09.2009","60.703,00","60.236,00","60.710,00","60.158,00","1,29M","0,78%"
"17.09.2009","60.236,00","60.409,00","61.027,00","60.116,00","1,59M","-0,29%"
"16.09.2009","60.411,00","59.265,00","60.526,00","59.265,00","1,81M","1,94%"
"15.09.2009","59.264,00","58.868,00","59.401,00","58.691,00","1,13M","0,67%"
"14.09.2009","58.868,00","58.363,00","58.868,00","57.753,00","990,51K","0,86%"
"11.09.2009","58.366,00","58.537,00","58.834,00","58.145,00","1,12M","-0,29%"
"10.09.2009","58.536,00","57.908,00","58.538,00","57.615,00","1,40M","1,08%"
"09.09.2009","57.910,00","57.844,00","58.089,00","57.534,00","1,36M","0,10%"
"08.09.2009","57.855,00","56.655,00","57.855,00","56.655,00","1,37M","2,12%"
"04.09.2009","56.652,00","55.707,00","56.729,00","55.656,00","1,20M","1,70%"
"03.09.2009","55.707,00","55.389,00","55.888,00","55.339,00","1,27M","0,58%"
"02.09.2009","55.386,00","55.813,00","55.948,00","55.386,00","1,64M","-0,77%"
"01.09.2009","55.815,00","56.489,00","57.002,00","55.764,00","1,44M","-1,19%"
"31.08.2009","56.489,00","57.698,00","57.698,00","56.170,00","1,50M","-2,10%"
"28.08.2009","57.701,00","57.704,00","58.136,00","57.344,00","1,18M","-0,01%"
"27.08.2009","57.704,00","57.769,00","57.878,00","56.845,00","1,35M","-0,11%"
"26.08.2009","57.766,00","57.425,00","57.791,00","57.106,00","1,24M","0,60%"
"25.08.2009","57.421,00","57.778,00","58.311,00","57.401,00","1,25M","-0,61%"
"24.08.2009","57.775,00","57.731,00","58.634,00","57.698,00","1,43M","0,08%"
"21.08.2009","57.729,00","56.836,00","57.782,00","56.836,00","1,24M","1,58%"
"20.08.2009","56.831,00","56.173,00","56.897,00","56.143,00","1,07M","1,20%"
"19.08.2009","56.156,00","55.748,00","56.212,00","54.918,00","1,28M","0,73%"
"18.08.2009","55.749,00","55.219,00","55.891,00","55.216,00","1,13M","0,96%"
"17.08.2009","55.218,00","56.636,00","56.636,00","54.881,00","1,40M","-2,51%"
"14.08.2009","56.638,00","57.048,00","57.190,00","55.979,00","1,50M","-0,72%"
"13.08.2009","57.048,00","56.588,00","57.367,00","56.533,00","1,51M","0,81%"
"12.08.2009","56.588,00","55.761,00","56.696,00","55.714,00","1,66M","1,48%"
"11.08.2009","55.761,00","56.816,00","56.816,00","55.568,00","1,41M","-1,88%"
"10.08.2009","56.830,00","56.329,00","56.830,00","56.151,00","1,19M","0,89%"
"07.08.2009","56.330,00","55.758,00","56.644,00","55.758,00","1,26M","1,03%"
"06.08.2009","55.755,00","56.385,00","56.780,00","55.361,00","1,33M","-1,12%"
"05.08.2009","56.384,00","56.041,00","56.586,00","55.407,00","1,24M","0,62%"
"04.08.2009","56.038,00","55.998,00","56.656,00","55.727,00","1,51M","0,07%"
"03.08.2009","55.998,00","54.766,00","56.200,00","54.766,00","1,26M","2,25%"
"31.07.2009","54.766,00","54.474,00","54.980,00","54.206,00","1,23M","0,53%"
"30.07.2009","54.478,00","53.735,00","55.083,00","53.735,00","1,25M","1,38%"
"29.07.2009","53.735,00","54.470,00","54.470,00","53.256,00","1,23M","-1,35%"
"28.07.2009","54.472,00","54.547,00","54.547,00","53.779,00","1,30M","-0,14%"
"27.07.2009","54.549,00","54.458,00","54.886,00","53.943,00","1,11M","0,17%"
"24.07.2009","54.457,00","54.249,00","54.600,00","54.037,00","1,13M","0,38%"
"23.07.2009","54.249,00","53.074,00","54.629,00","53.065,00","2,06M","2,22%"
"22.07.2009","53.073,00","53.232,00","53.664,00","52.543,00","1,36M","-0,30%"
"21.07.2009","53.234,00","53.155,00","53.716,00","52.520,00","1,40M","0,15%"
"20.07.2009","53.155,00","52.073,00","53.262,00","52.073,00","1,50M","2,08%"
"17.07.2009","52.072,00","51.918,00","52.352,00","51.736,00","1,23M","0,30%"
"16.07.2009","51.918,00","51.292,00","52.338,00","50.703,00","1,55M","1,21%"
"15.07.2009","51.297,00","48.876,00","51.488,00","48.876,00","1,89M","4,96%"
"14.07.2009","48.873,00","49.186,00","49.647,00","48.573,00","1,43M","-0,64%"
"13.07.2009","49.187,00","49.221,00","49.644,00","48.262,00","1,33M","-0,07%"
"10.07.2009","49.221,00","49.175,00","49.326,00","48.714,00","1,04M","0,09%"
"08.07.2009","49.178,00","49.460,00","49.846,00","48.456,00","1,55M","-0,56%"
"07.07.2009","49.457,00","50.619,00","50.621,00","49.400,00","1,64M","-2,30%"
"06.07.2009","50.622,00","50.932,00","50.932,00","49.691,00","1,38M","-0,61%"
"03.07.2009","50.935,00","51.026,00","51.167,00","50.915,00","487,81K","-0,18%"
"02.07.2009","51.025,00","51.538,00","51.538,00","50.608,00","1,01M","-1,01%"
"01.07.2009","51.544,00","51.464,00","52.383,00","51.464,00","1,37M","0,15%"
"30.06.2009","51.465,00","52.143,00","52.435,00","51.102,00","1,32M","-1,29%"
"29.06.2009","52.138,00","51.488,00","52.275,00","51.488,00","1,05M","1,27%"
"26.06.2009","51.486,00","51.516,00","51.935,00","51.341,00","1,22M","-0,06%"
"25.06.2009","51.515,00","49.668,00","51.515,00","49.327,00","1,59M","3,71%"
"24.06.2009","49.672,00","49.819,00","50.758,00","49.520,00","1,37M","-0,29%"
"23.06.2009","49.814,00","49.496,00","49.902,00","49.130,00","1,40M","0,64%"
"22.06.2009","49.495,00","51.367,00","51.367,00","49.411,00","1,60M","-3,66%"
"19.06.2009","51.374,00","50.908,00","51.665,00","50.908,00","1,23M","0,93%"
"18.06.2009","50.903,00","51.050,00","51.275,00","50.510,00","1,16M","-0,28%"
"17.06.2009","51.046,00","51.197,00","51.197,00","50.265,00","1,64M","-0,31%"
"16.06.2009","51.206,00","52.035,00","52.494,00","51.166,00","1,33M","-1,59%"
"15.06.2009","52.034,00","53.558,00","53.558,00","51.252,00","1,66M","-2,85%"
"12.06.2009","53.558,00","53.411,00","53.936,00","53.143,00","1,42M","0,28%"
"10.06.2009","53.411,00","53.159,00","54.048,00","52.819,00","1,44M","0,48%"
"09.06.2009","53.157,00","53.633,00","54.102,00","52.845,00","1,23M","-0,88%"
"08.06.2009","53.630,00","53.340,00","53.905,00","52.483,00","1,18M","0,54%"
"05.06.2009","53.341,00","53.474,00","54.627,00","53.050,00","1,44M","-0,23%"
"04.06.2009","53.464,00","52.094,00","53.464,00","51.745,00","1,40M","2,64%"
"03.06.2009","52.087,00","53.999,00","54.001,00","51.643,00","2,04M","-3,54%"
"02.06.2009","54.000,00","54.486,00","54.955,00","53.850,00","1,92M","-0,89%"
"01.06.2009","54.486,00","53.202,00","54.857,00","53.202,00","1,80M","2,42%"
"29.05.2009","53.198,00","53.047,00","53.806,00","52.432,00","2,84M","0,30%"
"28.05.2009","53.041,00","51.795,00","53.041,00","51.795,00","1,52M","2,41%"
"27.05.2009","51.792,00","51.840,00","53.092,00","51.637,00","1,73M","-0,09%"
"26.05.2009","51.841,00","50.817,00","51.934,00","50.074,00","1,46M","2,02%"
"25.05.2009","50.816,00","50.558,00","50.969,00","50.558,00","490,96K","0,49%"
"22.05.2009","50.568,00","50.089,00","50.893,00","49.989,00","1,31M","0,96%"
"21.05.2009","50.087,00","51.244,00","51.244,00","49.565,00","1,68M","-2,26%"
"20.05.2009","51.245,00","51.349,00","52.640,00","51.143,00","2,06M","-0,20%"
"19.05.2009","51.347,00","51.465,00","52.145,00","50.987,00","2,00M","-0,23%"
"18.05.2009","51.463,00","49.012,00","51.490,00","49.012,00","1,73M","5,01%"
"15.05.2009","49.007,00","49.447,00","49.552,00","48.796,00","1,51M","-0,89%"
"14.05.2009","49.446,00","48.671,00","49.461,00","48.284,00","1,42M","1,58%"
"13.05.2009","48.679,00","50.317,00","50.317,00","48.430,00","1,71M","-3,27%"
"12.05.2009","50.326,00","50.980,00","51.565,00","49.808,00","1,85M","-1,28%"
"11.05.2009","50.976,00","51.389,00","51.389,00","50.060,00","1,29M","-0,82%"
"08.05.2009","51.396,00","50.066,00","51.396,00","50.051,00","1,69M","2,67%"
"07.05.2009","50.058,00","51.499,00","52.079,00","49.743,00","2,03M","-2,80%"
"06.05.2009","51.499,00","50.675,00","52.096,00","50.672,00","2,47M","1,64%"
"05.05.2009","50.670,00","50.404,00","50.909,00","50.013,00","1,95M","0,53%"
"04.05.2009","50.405,00","47.290,00","50.405,00","47.290,00","2,50M","6,59%"
"30.04.2009","47.290,00","47.235,00","48.126,00","47.235,00","2,14M","0,13%"
"29.04.2009","47.227,00","45.825,00","47.410,00","45.825,00","2,05M","3,07%"
"28.04.2009","45.821,00","45.819,00","46.138,00","44.966,00","1,79M","0,00%"
"27.04.2009","45.820,00","46.772,00","46.772,00","45.662,00","1,69M","-2,04%"
"24.04.2009","46.772,00","45.801,00","46.946,00","45.801,00","1,53M","2,12%"
"23.04.2009","45.801,00","44.888,00","45.804,00","44.888,00","1,24M","2,03%"
"22.04.2009","44.888,00","44.434,00","45.369,00","44.434,00","1,36M","1,02%"
"20.04.2009","44.433,00","45.778,00","45.778,00","44.275,00","1,27M","-2,94%"
"17.04.2009","45.778,00","46.018,00","46.187,00","45.723,00","1,47M","-0,54%"
"16.04.2009","46.025,00","45.277,00","46.211,00","45.277,00","1,77M","1,66%"
"15.04.2009","45.273,00","45.420,00","45.453,00","44.811,00","1,76M","-0,32%"
"14.04.2009","45.418,00","45.989,00","46.591,00","45.284,00","2,13M","-1,25%"
"13.04.2009","45.992,00","45.536,00","46.179,00","45.226,00","1,55M","0,99%"
"09.04.2009","45.539,00","44.183,00","45.702,00","44.183,00","1,92M","3,07%"
"08.04.2009","44.182,00","43.828,00","44.390,00","43.706,00","1,78M","0,81%"
"07.04.2009","43.825,00","44.163,00","44.471,00","43.593,00","1,71M","-0,77%"
"06.04.2009","44.167,00","44.385,00","44.385,00","43.429,00","1,47M","-0,50%"
"03.04.2009","44.391,00","43.738,00","44.610,00","43.520,00","1,88M","1,50%"
"02.04.2009","43.736,00","41.977,00","44.286,00","41.977,00","2,36M","4,19%"
"01.04.2009","41.976,00","40.918,00","42.005,00","40.256,00","1,67M","2,57%"
"31.03.2009","40.926,00","40.661,00","41.610,00","40.661,00","1,59M","0,67%"
"30.03.2009","40.653,00","41.909,00","41.909,00","40.351,00","1,51M","-2,99%"
"27.03.2009","41.907,00","42.589,00","42.589,00","41.586,00","1,34M","-1,60%"
"26.03.2009","42.589,00","41.801,00","42.680,00","41.801,00","1,64M","1,89%"
"25.03.2009","41.799,00","41.478,00","42.623,00","41.114,00","1,96M","0,78%"
"24.03.2009","41.476,00","42.439,00","42.439,00","41.476,00","1,83M","-2,27%"
"23.03.2009","42.439,00","40.077,00","42.509,00","40.077,00","1,88M","5,90%"
"20.03.2009","40.076,00","40.453,00","41.053,00","40.076,00","1,39M","-0,93%"
"19.03.2009","40.453,00","40.146,00","41.137,00","40.146,00","1,90M","0,77%"
"18.03.2009","40.142,00","39.508,00","40.551,00","38.850,00","1,73M","1,60%"
"17.03.2009","39.511,00","38.608,00","39.511,00","38.080,00","1,46M","2,34%"
"16.03.2009","38.607,00","39.018,00","39.713,00","38.467,00","1,53M","-1,05%"
"13.03.2009","39.015,00","39.152,00","39.707,00","38.580,00","1,60M","-0,35%"
"12.03.2009","39.152,00","38.806,00","39.304,00","38.286,00","1,63M","0,89%"
"11.03.2009","38.805,00","38.795,00","39.310,00","38.238,00","1,40M","0,03%"
"10.03.2009","38.795,00","36.745,00","38.804,00","36.745,00","1,79M","5,59%"
"09.03.2009","36.741,00","37.103,00","37.464,00","36.392,00","1,07M","-0,98%"
"06.03.2009","37.105,00","37.367,00","38.309,00","36.476,00","1,48M","-0,71%"
"05.03.2009","37.369,00","38.391,00","38.391,00","36.973,00","1,35M","-2,69%"
"04.03.2009","38.402,00","36.468,00","38.554,00","36.468,00","1,80M","5,30%"
"03.03.2009","36.468,00","36.236,00","37.085,00","35.722,00","1,73M","0,64%"
"02.03.2009","36.235,00","38.180,00","38.180,00","36.196,00","1,73M","-5,10%"
"27.02.2009","38.183,00","38.178,00","38.801,00","37.324,00","1,65M","0,01%"
"26.02.2009","38.180,00","38.234,00","39.219,00","38.180,00","1,52M","-0,14%"
"25.02.2009","38.232,00","38.712,00","38.933,00","37.694,00","1,22M","-1,25%"
"20.02.2009","38.715,00","39.725,00","39.725,00","38.103,00","1,71M","-2,55%"
"19.02.2009","39.730,00","39.675,00","40.433,00","39.630,00","1,16M","0,14%"
"18.02.2009","39.674,00","39.848,00","40.434,00","39.209,00","1,65M","-0,43%"
"17.02.2009","39.847,00","41.838,00","41.838,00","39.817,00","1,73M","-4,77%"
"16.02.2009","41.841,00","41.672,00","41.841,00","41.026,00","1,09M","0,40%"
"13.02.2009","41.674,00","40.512,00","41.833,00","40.512,00","1,45M","2,90%"
"12.02.2009","40.501,00","40.827,00","41.082,00","39.992,00","1,78M","-0,84%"
"11.02.2009","40.846,00","41.207,00","42.032,00","40.286,00","1,67M","-0,88%"
"10.02.2009","41.207,00","42.101,00","42.819,00","40.960,00","2,28M","-2,12%"
"09.02.2009","42.100,00","42.755,00","43.441,00","41.977,00","1,75M","-1,53%"
"06.02.2009","42.756,00","41.110,00","42.873,00","41.110,00","2,18M","4,01%"
"05.02.2009","41.109,00","40.120,00","41.373,00","39.791,00","1,93M","2,44%"
"04.02.2009","40.129,00","39.746,00","41.490,00","39.746,00","2,41M","0,96%"
"03.02.2009","39.747,00","38.665,00","39.765,00","38.655,00","1,55M","2,80%"
"02.02.2009","38.666,00","39.296,00","39.364,00","38.453,00","1,33M","-1,62%"
"30.01.2009","39.301,00","39.637,00","40.273,00","39.185,00","1,48M","-0,85%"
"29.01.2009","39.638,00","40.229,00","40.229,00","39.369,00","1,33M","-1,46%"
"28.01.2009","40.227,00","38.704,00","40.438,00","38.704,00","2,13M","3,95%"
"27.01.2009","38.699,00","38.511,00","39.025,00","38.422,00","1,42M","0,49%"
"26.01.2009","38.509,00","38.130,00","39.065,00","37.831,00","1,49M","0,99%"
"23.01.2009","38.132,00","37.891,00","38.660,00","36.744,00","1,43M","0,63%"
"22.01.2009","37.894,00","38.543,00","38.845,00","37.255,00","1,74M","-1,68%"
"21.01.2009","38.543,00","37.279,00","38.543,00","37.279,00","1,67M","3,41%"
"20.01.2009","37.272,00","38.828,00","39.174,00","37.272,00","1,42M","-4,01%"
"19.01.2009","38.828,00","39.351,00","39.570,00","38.700,00","791,08K","-1,31%"
"16.01.2009","39.342,00","39.149,00","39.904,00","38.578,00","1,73M","0,49%"
"15.01.2009","39.151,00","37.993,00","39.197,00","36.806,00","2,03M","3,08%"
"14.01.2009","37.982,00","39.537,00","39.570,00","37.658,00","2,20M","-3,95%"
"13.01.2009","39.544,00","39.397,00","40.323,00","38.623,00","1,80M","0,36%"
"12.01.2009","39.403,00","41.585,00","41.585,00","39.345,00","1,55M","-5,24%"
"09.01.2009","41.583,00","41.992,00","42.525,00","41.181,00","1,57M","-0,97%"
"08.01.2009","41.991,00","40.819,00","41.991,00","40.251,00","1,56M","2,87%"
"07.01.2009","40.820,00","42.308,00","42.308,00","40.563,00","1,38M","-3,53%"
"06.01.2009","42.312,00","41.520,00","42.363,00","41.520,00","1,79M","1,91%"
"05.01.2009","41.519,00","40.243,00","41.889,00","39.526,00","1,91M","3,17%"
"02.01.2009","40.244,00","37.550,00","40.265,00","37.550,00","1,06M","7,17%"
"30.12.2008","37.550,00","37.070,00","37.783,00","37.065,00","1,57M","1,32%"
"29.12.2008","37.060,00","36.864,00","37.631,00","36.638,00","984,71K","0,53%"
"26.12.2008","36.864,00","36.470,00","37.136,00","36.334,00","508,53K","1,08%"
"23.12.2008","36.471,00","37.617,00","38.005,00","36.452,00","859,92K","-3,05%"
"22.12.2008","37.618,00","39.140,00","39.452,00","37.478,00","1,28M","-3,87%"
"19.12.2008","39.131,00","39.535,00","39.785,00","38.728,00","1,22M","-1,02%"
"18.12.2008","39.536,00","39.947,00","40.498,00","38.995,00","1,70M","-1,03%"
"17.12.2008","39.947,00","39.993,00","40.361,00","39.121,00","2,28M","-0,12%"
"16.12.2008","39.993,00","38.324,00","39.993,00","38.324,00","1,61M","4,37%"
"15.12.2008","38.320,00","39.368,00","39.735,00","38.320,00","1,63M","-2,68%"
"12.12.2008","39.374,00","38.517,00","39.374,00","37.014,00","1,69M","2,22%"
"11.12.2008","38.519,00","39.009,00","39.880,00","38.515,00","1,95M","-1,24%"
"10.12.2008","39.004,00","37.972,00","39.748,00","37.972,00","2,23M","2,73%"
"09.12.2008","37.968,00","38.285,00","38.863,00","37.653,00","2,01M","-0,83%"
"08.12.2008","38.285,00","35.347,00","38.426,00","35.347,00","2,42M","8,31%"
"05.12.2008","35.347,00","35.125,00","35.435,00","34.013,00","1,93M","0,62%"
"04.12.2008","35.128,00","35.311,00","35.944,00","35.128,00","1,26M","-0,48%"
"03.12.2008","35.297,00","35.001,00","35.476,00","33.798,00","2,24M","0,85%"
"02.12.2008","35.001,00","34.743,00","35.734,00","34.743,00","1,60M","0,75%"
"01.12.2008","34.740,00","36.596,00","36.596,00","34.396,00","1,46M","-5,07%"
"28.11.2008","36.596,00","36.216,00","37.217,00","35.944,00","1,55M","1,06%"
"27.11.2008","36.213,00","36.470,00","36.817,00","36.114,00","878,65K","-0,70%"
"26.11.2008","36.470,00","34.814,00","36.877,00","34.319,00","2,08M","4,76%"
"25.11.2008","34.813,00","34.189,00","35.532,00","33.620,00","1,71M","1,83%"
"24.11.2008","34.189,00","31.255,00","34.382,00","31.255,00","2,00M","9,40%"
"21.11.2008","31.251,00","33.403,00","33.403,00","31.081,00","1,89M","-6,45%"
"19.11.2008","33.405,00","34.098,00","34.786,00","33.275,00","1,57M","-2,02%"
"18.11.2008","34.095,00","35.698,00","35.698,00","33.882,00","1,75M","-4,54%"
"17.11.2008","35.717,00","35.777,00","36.373,00","34.427,00","1,39M","-0,20%"
"14.11.2008","35.789,00","36.003,00","36.697,00","35.016,00","1,63M","-0,57%"
"13.11.2008","35.993,00","34.374,00","36.244,00","33.645,00","1,89M","4,71%"
"12.11.2008","34.374,00","37.261,00","37.261,00","34.221,00","2,41M","-7,75%"
"11.11.2008","37.262,00","36.775,00","37.629,00","35.499,00","1,54M","1,32%"
"10.11.2008","36.776,00","36.672,00","38.725,00","36.298,00","1,47M","0,30%"
"07.11.2008","36.665,00","36.362,00","37.716,00","36.297,00","1,76M","0,83%"
"06.11.2008","36.362,00","37.786,00","37.786,00","35.387,00","2,00M","-3,77%"
"05.11.2008","37.786,00","40.245,00","40.245,00","37.711,00","2,13M","-6,13%"
"04.11.2008","40.255,00","38.256,00","41.003,00","38.256,00","2,13M","5,24%"
"03.11.2008","38.249,00","37.261,00","38.545,00","36.938,00","1,68M","2,66%"
"31.10.2008","37.257,00","37.447,00","37.945,00","35.858,00","2,00M","-0,51%"
"30.10.2008","37.449,00","34.852,00","37.590,00","34.852,00","2,49M","7,47%"
"29.10.2008","34.845,00","33.387,00","35.766,00","33.387,00","2,18M","4,37%"
"28.10.2008","33.387,00","29.438,00","33.387,00","29.438,00","2,34M","13,43%"
"27.10.2008","29.435,00","31.480,00","31.480,00","29.435,00","1,70M","-6,50%"
"24.10.2008","31.482,00","33.809,00","33.809,00","30.788,00","2,25M","-6,91%"
"23.10.2008","33.818,00","35.069,00","35.777,00","32.706,00","1,96M","-3,57%"
"22.10.2008","35.070,00","39.043,00","39.043,00","35.028,00","1,65M","-10,18%"
"21.10.2008","39.043,00","39.440,00","39.980,00","38.083,00","1,53M","-1,01%"
"20.10.2008","39.441,00","36.401,00","39.453,00","36.401,00","1,55M","8,36%"
"17.10.2008","36.399,00","36.440,00","38.342,00","35.834,00","1,85M","-0,12%"
"16.10.2008","36.442,00","36.835,00","37.394,00","33.752,00","2,28M","-1,06%"
"15.10.2008","36.833,00","41.567,00","41.567,00","35.411,00","2,15M","-11,39%"
"14.10.2008","41.569,00","40.833,00","43.753,00","40.218,00","2,26M","1,81%"
"13.10.2008","40.829,00","35.609,00","40.829,00","35.609,00","1,97M","14,66%"
"10.10.2008","35.610,00","37.079,00","37.079,00","33.238,00","2,44M","-3,96%"
"09.10.2008","37.080,00","38.594,00","40.479,00","36.832,00","2,18M","-3,92%"
"08.10.2008","38.594,00","40.137,00","40.439,00","37.597,00","2,83M","-3,85%"
"07.10.2008","40.140,00","42.104,00","43.167,00","39.583,00","1,97M","-4,66%"
"06.10.2008","42.101,00","44.502,00","44.502,00","37.617,00","2,08M","-5,43%"
"03.10.2008","44.517,00","46.155,00","48.075,00","44.158,00","1,58M","-3,53%"
"02.10.2008","46.145,00","49.805,00","49.805,00","45.113,00","1,68M","-7,34%"
"01.10.2008","49.799,00","49.538,00","49.834,00","47.641,00","1,50M","0,52%"
"30.09.2008","49.541,00","46.026,00","49.541,00","46.026,00","1,56M","7,63%"
"29.09.2008","46.028,00","50.743,00","50.743,00","43.766,00","1,88M","-9,36%"
"26.09.2008","50.783,00","51.824,00","51.824,00","49.902,00","1,99M","-2,02%"
"25.09.2008","51.828,00","49.848,00","51.867,00","49.848,00","1,40M","3,98%"
"24.09.2008","49.843,00","49.598,00","50.747,00","49.598,00","1,20M","0,50%"
"23.09.2008","49.593,00","51.537,00","51.856,00","49.289,00","1,65M","-3,78%"
"22.09.2008","51.541,00","53.055,00","53.455,00","51.530,00","1,45M","-2,85%"
"19.09.2008","53.055,00","48.424,00","53.168,00","48.424,00","2,10M","9,57%"
"18.09.2008","48.423,00","45.909,00","49.002,00","45.295,00","2,33M","5,48%"
"17.09.2008","45.909,00","49.218,00","49.218,00","45.859,00","2,32M","-6,74%"
"16.09.2008","49.229,00","48.404,00","49.313,00","46.261,00","2,05M","1,68%"
"15.09.2008","48.416,00","52.386,00","52.386,00","48.409,00","1,59M","-7,59%"
"12.09.2008","52.393,00","51.267,00","52.591,00","50.789,00","1,39M","2,19%"
"11.09.2008","51.270,00","49.629,00","51.270,00","48.217,00","1,56M","3,30%"
"10.09.2008","49.633,00","48.439,00","49.957,00","47.606,00","1,90M","2,47%"
"09.09.2008","48.435,00","50.711,00","50.711,00","48.419,00","1,48M","-4,50%"
"08.09.2008","50.718,00","51.940,00","53.706,00","50.646,00","1,47M","-2,35%"
"05.09.2008","51.940,00","51.404,00","51.940,00","50.092,00","1,44M","1,03%"
"04.09.2008","51.409,00","53.527,00","53.749,00","51.157,00","1,54M","-3,96%"
