"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"24.03.2011","1.127,08","1.109,42","1.127,08","1.108,54","92,29M","1,24%"
"23.03.2011","1.113,27","1.104,20","1.114,72","1.101,47","97,94M","0,66%"
"22.03.2011","1.105,94","1.109,24","1.110,89","1.098,18","98,85M","-0,09%"
"21.03.2011","1.106,92","1.104,07","1.107,45","1.100,06","117,99M","1,42%"
"18.03.2011","1.091,37","1.082,51","1.093,86","1.081,20","166,31M","1,49%"
"17.03.2011","1.075,33","1.065,55","1.078,18","1.061,02","113,99M","1,88%"
"16.03.2011","1.055,45","1.073,76","1.079,71","1.055,45","174,96M","-0,86%"
"15.03.2011","1.064,60","1.073,39","1.073,57","1.045,58","218,12M","-2,47%"
"14.03.2011","1.091,56","1.092,47","1.101,87","1.089,27","96,00M","-0,97%"
"11.03.2011","1.102,22","1.111,27","1.113,37","1.101,44","105,50M","-1,50%"
"10.03.2011","1.118,99","1.120,59","1.130,16","1.116,04","109,84M","-0,67%"
"09.03.2011","1.126,58","1.125,90","1.136,24","1.123,62","97,08M","0,33%"
"08.03.2011","1.122,89","1.121,33","1.128,47","1.119,08","92,04M","0,44%"
"07.03.2011","1.117,98","1.111,47","1.127,54","1.105,50","103,71M","0,50%"
"04.03.2011","1.112,38","1.115,47","1.125,07","1.111,19","120,61M","0,14%"
"03.03.2011","1.110,80","1.110,30","1.115,51","1.105,67","110,90M","0,65%"
"02.03.2011","1.103,61","1.112,32","1.112,66","1.103,02","108,23M","-1,39%"
"01.03.2011","1.119,16","1.131,05","1.134,51","1.119,16","100,54M","-0,84%"
"28.02.2011","1.128,66","1.117,98","1.131,85","1.111,96","122,36M","1,06%"
"25.02.2011","1.116,79","1.108,30","1.118,97","1.101,48","83,27M","1,31%"
"24.02.2011","1.102,30","1.088,87","1.108,91","1.085,06","109,37M","0,39%"
"23.02.2011","1.098,07","1.108,16","1.109,00","1.090,16","116,89M","-1,28%"
"22.02.2011","1.112,35","1.108,20","1.115,97","1.100,76","93,73M","-0,15%"
"21.02.2011","1.113,98","1.116,60","1.124,73","1.108,95","86,53M","-0,29%"
"18.02.2011","1.117,23","1.112,66","1.119,04","1.105,75","101,02M","0,59%"
"17.02.2011","1.110,69","1.131,26","1.131,26","1.103,98","138,80M","-1,53%"
"16.02.2011","1.128,00","1.128,33","1.133,32","1.125,60","87,36M","0,19%"
"15.02.2011","1.125,85","1.134,84","1.137,58","1.119,53","104,34M","-0,72%"
"14.02.2011","1.134,05","1.143,89","1.146,08","1.134,05","118,56M","-0,52%"
"11.02.2011","1.139,97","1.127,48","1.140,41","1.117,90","115,91M","1,15%"
"10.02.2011","1.127,00","1.134,50","1.135,03","1.122,32","98,56M","-0,69%"
"09.02.2011","1.134,83","1.134,92","1.137,51","1.130,63","104,67M","0,18%"
"08.02.2011","1.132,83","1.144,70","1.144,70","1.127,63","159,13M","-0,67%"
"07.02.2011","1.140,50","1.143,01","1.148,66","1.136,70","98,25M","0,10%"
"04.02.2011","1.139,31","1.135,35","1.146,26","1.133,38","278,92M","0,05%"
"03.02.2011","1.138,72","1.136,43","1.144,25","1.126,59","145,68M","0,73%"
"02.02.2011","1.130,42","1.150,65","1.153,66","1.120,68","203,98M","-1,43%"
"01.02.2011","1.146,79","1.150,54","1.156,20","1.141,77","117,80M","-0,04%"
"31.01.2011","1.147,21","1.148,55","1.150,29","1.139,65","85,72M","-0,40%"
"28.01.2011","1.151,80","1.165,67","1.168,13","1.151,80","93,58M","-1,19%"
"27.01.2011","1.165,71","1.165,92","1.173,28","1.165,21","142,88M","-0,69%"
"26.01.2011","1.173,85","1.160,08","1.176,29","1.156,31","106,68M","1,84%"
"25.01.2011","1.152,69","1.154,29","1.156,49","1.148,66","124,89M","0,34%"
"24.01.2011","1.148,74","1.157,37","1.158,59","1.138,41","103,04M","-0,18%"
"21.01.2011","1.150,84","1.142,42","1.156,69","1.138,42","113,61M","1,27%"
"20.01.2011","1.136,42","1.154,63","1.157,32","1.136,42","141,25M","-1,66%"
"19.01.2011","1.155,64","1.180,04","1.182,56","1.153,60","141,62M","-2,01%"
"18.01.2011","1.179,30","1.172,83","1.180,59","1.172,48","91,35M","0,84%"
"17.01.2011","1.169,53","1.173,56","1.176,18","1.163,55","57,17M","-0,32%"
"14.01.2011","1.173,28","1.173,50","1.174,47","1.163,05","79,46M","-0,10%"
"13.01.2011","1.174,42","1.178,96","1.179,84","1.171,08","105,30M","0,03%"
"12.01.2011","1.174,10","1.175,76","1.178,06","1.172,77","83,98M","-0,02%"
"11.01.2011","1.174,37","1.158,41","1.175,03","1.154,88","108,60M","1,89%"
"10.01.2011","1.152,61","1.158,74","1.160,42","1.149,38","81,69M","-0,59%"
"07.01.2011","1.159,45","1.159,58","1.164,96","1.152,03","106,80M","0,66%"
"05.01.2011","1.151,80","1.166,39","1.167,09","1.149,21","51,77M","-1,21%"
"04.01.2011","1.165,88","1.180,50","1.181,56","1.165,78","91,66M","-0,93%"
"03.01.2011","1.176,85","1.161,58","1.177,00","1.161,12","53,73M","1,84%"
"30.12.2010","1.155,57","1.164,57","1.165,59","1.155,57","51,30M","-0,82%"
"29.12.2010","1.165,11","1.160,95","1.165,90","1.160,68","44,36M","0,46%"
"28.12.2010","1.159,80","1.159,86","1.163,42","1.158,05","27,96M","-0,04%"
"27.12.2010","1.160,28","1.159,60","1.161,60","1.154,81","28,45M","-0,02%"
"23.12.2010","1.160,55","1.161,37","1.162,23","1.156,27","43,26M","-0,23%"
"22.12.2010","1.163,27","1.165,21","1.169,46","1.161,33","64,68M","-0,23%"
"21.12.2010","1.166,00","1.159,16","1.166,49","1.158,23","78,29M","1,02%"
"20.12.2010","1.154,19","1.153,09","1.160,39","1.149,13","97,34M","0,09%"
"17.12.2010","1.153,13","1.153,15","1.156,72","1.148,37","109,40M","-0,06%"
"16.12.2010","1.153,85","1.154,94","1.157,91","1.149,90","106,61M","-0,22%"
"15.12.2010","1.156,40","1.152,42","1.159,10","1.148,38","96,16M","0,05%"
"14.12.2010","1.155,84","1.146,11","1.155,84","1.143,81","91,49M","0,85%"
"13.12.2010","1.146,15","1.141,25","1.150,39","1.141,24","82,21M","0,61%"
"10.12.2010","1.139,16","1.134,94","1.139,16","1.133,68","84,29M","0,50%"
"09.12.2010","1.133,52","1.150,42","1.151,30","1.131,12","114,87M","-1,06%"
"08.12.2010","1.145,63","1.144,57","1.150,22","1.142,84","117,71M","-0,29%"
"07.12.2010","1.148,98","1.145,42","1.157,22","1.144,62","111,41M","0,40%"
"06.12.2010","1.144,44","1.147,16","1.149,93","1.141,07","71,17M","-0,45%"
"03.12.2010","1.149,56","1.144,10","1.149,80","1.135,13","100,32M","0,35%"
"02.12.2010","1.145,51","1.137,74","1.145,51","1.129,72","110,88M","0,99%"
"01.12.2010","1.134,27","1.112,67","1.134,35","1.111,77","133,67M","2,46%"
"30.11.2010","1.107,05","1.104,37","1.110,12","1.096,73","140,03M","0,24%"
"29.11.2010","1.104,35","1.114,99","1.121,38","1.100,75","103,36M","-0,52%"
"26.11.2010","1.110,11","1.106,04","1.114,41","1.100,76","85,43M","-0,09%"
"25.11.2010","1.111,16","1.103,05","1.112,17","1.100,44","65,84M","1,01%"
"24.11.2010","1.100,00","1.089,56","1.102,15","1.083,16","100,05M","1,03%"
"23.11.2010","1.088,81","1.100,24","1.103,53","1.087,42","101,86M","-1,60%"
"22.11.2010","1.106,55","1.117,70","1.119,07","1.103,11","103,83M","-0,36%"
"19.11.2010","1.110,55","1.108,59","1.110,55","1.101,36","84,28M","0,38%"
"18.11.2010","1.106,32","1.093,71","1.106,81","1.090,57","88,63M","1,82%"
"17.11.2010","1.086,53","1.081,90","1.089,34","1.078,27","94,17M","0,24%"
"16.11.2010","1.083,92","1.097,89","1.097,98","1.079,67","99,66M","-1,82%"
"15.11.2010","1.104,04","1.089,48","1.104,73","1.088,87","77,84M","0,87%"
"12.11.2010","1.094,55","1.092,47","1.100,09","1.086,03","96,25M","-0,78%"
"11.11.2010","1.103,12","1.109,74","1.109,74","1.097,66","73,08M","-0,29%"
"10.11.2010","1.106,34","1.111,20","1.112,42","1.101,73","78,18M","-0,64%"
"09.11.2010","1.113,42","1.104,66","1.116,10","1.102,70","85,58M","0,73%"
"08.11.2010","1.105,31","1.105,36","1.107,80","1.099,35","84,95M","0,60%"
"05.11.2010","1.098,69","1.110,73","1.111,64","1.094,01","51,27M","-0,96%"
"04.11.2010","1.109,37","1.099,41","1.114,97","1.098,63","121,48M","1,83%"
"03.11.2010","1.089,47","1.102,70","1.102,70","1.087,92","79,75M","-0,65%"
"02.11.2010","1.096,59","1.089,33","1.097,97","1.088,44","85,04M","0,45%"
"01.11.2010","1.091,69","1.094,62","1.095,55","1.083,59","87,81M","0,22%"
"29.10.2010","1.089,32","1.087,70","1.090,37","1.079,60","110,01M","-0,21%"
"28.10.2010","1.091,65","1.103,21","1.106,11","1.088,83","119,43M","-1,11%"
"27.10.2010","1.103,87","1.107,79","1.112,41","1.102,09","107,53M","-0,24%"
"26.10.2010","1.106,48","1.108,15","1.110,44","1.100,61","92,86M","-0,35%"
"25.10.2010","1.110,38","1.117,26","1.117,65","1.107,61","86,50M","0,04%"
"22.10.2010","1.109,96","1.119,19","1.119,19","1.109,95","132,73M","-0,60%"
"21.10.2010","1.116,63","1.099,65","1.118,35","1.096,94","155,28M","1,62%"
"20.10.2010","1.098,88","1.093,90","1.098,90","1.089,82","104,80M","0,31%"
"19.10.2010","1.095,46","1.102,11","1.110,17","1.095,12","138,02M","-0,17%"
"18.10.2010","1.097,30","1.091,62","1.100,27","1.087,15","78,26M","0,25%"
"15.10.2010","1.094,52","1.099,95","1.101,51","1.089,81","91,56M","-0,36%"
"14.10.2010","1.098,43","1.106,27","1.109,31","1.096,20","98,31M","-0,51%"
"13.10.2010","1.104,08","1.092,72","1.108,52","1.091,34","102,62M","1,30%"
"12.10.2010","1.089,89","1.087,39","1.091,07","1.077,14","85,26M","-0,22%"
"11.10.2010","1.092,34","1.085,94","1.094,12","1.085,94","82,57M","0,63%"
"08.10.2010","1.085,51","1.087,38","1.087,40","1.078,35","96,67M","-0,02%"
"07.10.2010","1.085,78","1.087,08","1.091,95","1.081,36","160,09M","-0,30%"
"06.10.2010","1.089,08","1.092,86","1.096,88","1.087,09","120,32M","-0,02%"
"05.10.2010","1.089,31","1.068,61","1.093,87","1.061,98","105,44M","1,93%"
"04.10.2010","1.068,73","1.082,85","1.083,93","1.068,00","85,65M","-1,26%"
"01.10.2010","1.082,37","1.087,45","1.092,14","1.077,83","102,76M","-0,49%"
"30.09.2010","1.087,71","1.081,19","1.100,73","1.079,88","130,49M","0,24%"
"29.09.2010","1.085,09","1.085,36","1.092,74","1.079,23","119,25M","-0,52%"
"28.09.2010","1.090,77","1.084,59","1.094,67","1.077,93","125,71M","0,42%"
"27.09.2010","1.086,24","1.097,41","1.099,32","1.085,91","75,96M","-0,85%"
"24.09.2010","1.095,59","1.072,44","1.095,73","1.071,17","98,52M","2,00%"
"23.09.2010","1.074,07","1.088,58","1.090,66","1.066,86","103,47M","-1,02%"
"22.09.2010","1.085,11","1.097,11","1.097,11","1.078,69","95,15M","-0,76%"
"21.09.2010","1.093,41","1.091,78","1.099,87","1.091,10","110,49M","0,08%"
"20.09.2010","1.092,49","1.080,77","1.092,49","1.080,05","111,52M","0,97%"
"17.09.2010","1.081,98","1.084,31","1.089,68","1.076,87","170,57M","0,35%"
"16.09.2010","1.078,19","1.081,18","1.084,17","1.074,57","107,16M","-0,19%"
"15.09.2010","1.080,22","1.082,95","1.086,99","1.074,32","103,12M","-0,21%"
"14.09.2010","1.082,49","1.081,49","1.084,61","1.074,48","95,03M","0,16%"
"13.09.2010","1.080,72","1.074,32","1.081,87","1.071,18","83,86M","1,11%"
"10.09.2010","1.068,89","1.064,20","1.072,34","1.062,38","89,88M","0,17%"
"09.09.2010","1.067,05","1.058,11","1.068,35","1.054,55","99,46M","0,70%"
"08.09.2010","1.059,60","1.043,67","1.060,15","1.040,07","97,64M","1,04%"
"07.09.2010","1.048,65","1.050,07","1.050,78","1.042,43","104,73M","-0,37%"
"06.09.2010","1.052,53","1.052,98","1.054,06","1.048,17","49,03M","0,43%"
"03.09.2010","1.047,99","1.045,15","1.057,71","1.041,69","98,90M","0,47%"
"02.09.2010","1.043,09","1.048,34","1.048,34","1.039,82","89,49M","-0,59%"
"01.09.2010","1.049,26","1.017,29","1.050,65","1.009,74","133,53M","3,71%"
"31.08.2010","1.011,70","997,42","1.011,70","993,46","109,44M","0,32%"
"30.08.2010","1.008,51","1.022,49","1.025,84","1.000,87","84,57M","-1,02%"
"27.08.2010","1.018,89","1.003,34","1.018,97","998,75","94,34M","1,27%"
"26.08.2010","1.006,16","1.005,66","1.009,56","1.000,26","91,39M","1,05%"
"25.08.2010","995,68","1.003,20","1.011,84","982,52","116,26M","-0,96%"
"24.08.2010","1.005,34","1.015,65","1.016,06","994,63","112,28M","-1,61%"
"23.08.2010","1.021,78","1.022,67","1.029,93","1.014,26","103,98M","0,11%"
"20.08.2010","1.020,63","1.038,91","1.044,26","1.018,35","98,54M","-1,90%"
"19.08.2010","1.040,42","1.059,06","1.061,63","1.039,90","97,27M","-1,59%"
"18.08.2010","1.057,20","1.054,06","1.060,28","1.050,84","77,04M","0,01%"
"17.08.2010","1.057,14","1.046,92","1.057,46","1.045,70","78,62M","1,06%"
"16.08.2010","1.046,09","1.042,05","1.046,69","1.033,25","87,42M","0,93%"
"13.08.2010","1.036,45","1.040,37","1.040,68","1.021,94","92,39M","0,51%"
"12.08.2010","1.031,23","1.032,55","1.042,84","1.022,48","110,47M","-0,49%"
"11.08.2010","1.036,28","1.060,34","1.060,34","1.034,64","96,34M","-2,54%"
"10.08.2010","1.063,32","1.069,64","1.071,66","1.059,78","68,55M","-0,95%"
"09.08.2010","1.073,53","1.072,18","1.077,78","1.066,87","58,66M","0,78%"
"06.08.2010","1.065,22","1.076,62","1.082,51","1.062,22","92,07M","-0,85%"
"05.08.2010","1.074,40","1.071,44","1.083,90","1.069,14","77,48M","0,29%"
"04.08.2010","1.071,28","1.072,19","1.075,45","1.063,61","79,51M","-0,18%"
"03.08.2010","1.073,17","1.073,93","1.074,69","1.067,73","70,96M","-0,13%"
"02.08.2010","1.074,61","1.052,11","1.076,02","1.051,59","98,95M","2,61%"
"30.07.2010","1.047,26","1.045,22","1.055,28","1.037,72","95,10M","-0,17%"
"29.07.2010","1.049,02","1.054,18","1.060,17","1.047,38","98,76M","-0,17%"
"28.07.2010","1.050,84","1.063,61","1.066,99","1.048,85","109,15M","-0,80%"
"27.07.2010","1.059,30","1.063,56","1.068,70","1.056,60","118,00M","-0,01%"
"26.07.2010","1.059,44","1.065,05","1.066,85","1.050,85","78,73M","0,16%"
"23.07.2010","1.057,77","1.060,49","1.067,29","1.050,11","119,66M","-0,71%"
"22.07.2010","1.065,37","1.041,80","1.067,08","1.035,95","125,08M","2,36%"
"21.07.2010","1.040,84","1.035,64","1.053,45","1.034,51","115,68M","1,31%"
"20.07.2010","1.027,36","1.037,88","1.040,23","1.016,54","115,57M","-0,52%"
"19.07.2010","1.032,73","1.032,54","1.044,92","1.024,66","95,28M","-0,19%"
"16.07.2010","1.034,69","1.059,62","1.062,31","1.032,97","119,91M","-1,97%"
"15.07.2010","1.055,52","1.060,80","1.067,55","1.048,87","111,83M","-0,77%"
"14.07.2010","1.063,74","1.066,10","1.067,50","1.055,16","82,70M","0,25%"
"13.07.2010","1.061,10","1.030,50","1.061,10","1.028,98","118,75M","3,00%"
"12.07.2010","1.030,18","1.031,87","1.034,31","1.020,28","60,96M","0,20%"
"09.07.2010","1.028,12","1.020,72","1.029,35","1.016,26","79,41M","1,48%"
"08.07.2010","1.013,16","1.028,83","1.029,28","1.007,07","103,18M","-0,71%"
"07.07.2010","1.020,43","1.004,62","1.022,65","992,24","86,65M","1,09%"
"06.07.2010","1.009,41","987,40","1.011,92","984,90","94,63M","2,90%"
"05.07.2010","980,94","988,69","991,40","979,11","60,92M","-0,24%"
"02.07.2010","983,30","991,65","995,59","980,98","98,74M","0,18%"
"01.07.2010","981,54","992,78","1.005,48","975,49","130,67M","-2,42%"
"30.06.2010","1.005,93","1.000,37","1.009,33","991,11","158,18M","1,21%"
"29.06.2010","993,92","1.016,40","1.016,74","989,80","114,47M","-3,12%"
"28.06.2010","1.025,89","1.025,67","1.028,41","1.012,28","109,30M","0,44%"
"24.06.2010","1.021,43","1.051,64","1.053,49","1.019,87","105,20M","-2,50%"
"23.06.2010","1.047,67","1.049,95","1.064,51","1.044,68","90,81M","-1,11%"
"22.06.2010","1.059,38","1.052,84","1.065,93","1.049,40","100,16M","-0,11%"
"21.06.2010","1.060,51","1.066,00","1.069,72","1.055,59","105,53M","0,56%"
"18.06.2010","1.054,58","1.049,40","1.056,65","1.047,47","119,57M","0,77%"
"17.06.2010","1.046,51","1.040,90","1.053,10","1.038,61","108,26M","0,07%"
"16.06.2010","1.045,73","1.050,23","1.051,33","1.032,62","113,16M","0,04%"
"15.06.2010","1.045,29","1.027,45","1.045,81","1.026,14","104,39M","1,23%"
"14.06.2010","1.032,60","1.022,93","1.033,01","1.022,93","85,74M","1,60%"
"11.06.2010","1.016,29","1.022,39","1.022,39","1.006,26","116,66M","-0,14%"
"10.06.2010","1.017,74","993,44","1.018,58","989,06","126,51M","2,10%"
"09.06.2010","996,85","977,66","996,99","972,22","107,47M","2,56%"
"08.06.2010","972,00","980,24","984,26","963,55","110,65M","-0,58%"
"07.06.2010","977,63","975,22","990,29","970,44","105,02M","-1,10%"
"04.06.2010","988,46","1.009,66","1.014,94","985,88","129,43M","-1,74%"
"03.06.2010","1.005,93","1.001,19","1.013,02","1.000,93","109,74M","1,63%"
"02.06.2010","989,77","976,35","991,22","970,06","103,28M","0,87%"
"01.06.2010","981,25","977,85","985,63","961,16","97,14M","0,06%"
"31.05.2010","980,62","979,46","985,32","977,82","45,81M","0,15%"
"28.05.2010","979,12","988,92","988,92","975,39","107,08M","0,06%"
"27.05.2010","978,55","962,81","979,06","959,18","122,48M","2,25%"
"26.05.2010","957,05","948,30","961,35","942,82","194,49M","2,75%"
"25.05.2010","931,48","930,65","938,90","923,13","188,79M","-2,31%"
"24.05.2010","953,54","962,98","963,88","939,69","113,72M","-0,02%"
"21.05.2010","953,77","948,22","958,48","934,02","186,75M","0,62%"
"20.05.2010","947,93","976,12","981,60","933,16","180,08M","-2,18%"
"19.05.2010","969,06","991,00","991,29","967,16","163,29M","-3,13%"
"18.05.2010","1.000,41","1.001,66","1.003,88","994,50","111,01M","0,89%"
"17.05.2010","991,58","976,90","1.000,90","974,17","143,43M","0,68%"
"14.05.2010","984,91","1.012,62","1.013,57","983,74","151,61M","-2,51%"
"12.05.2010","1.010,25","991,82","1.011,11","984,29","89,76M","1,73%"
"11.05.2010","993,04","998,95","999,23","983,58","155,25M","-1,22%"
"10.05.2010","1.005,34","977,98","1.005,34","974,44","229,48M","6,43%"
"07.05.2010","944,57","952,41","973,61","929,02","328,72M","-3,34%"
"06.05.2010","977,25","991,61","1.010,45","973,20","237,77M","-2,34%"
"05.05.2010","1.000,70","1.025,78","1.030,77","1.000,41","200,70M","-2,61%"
"04.05.2010","1.027,50","1.062,66","1.062,88","1.027,50","170,74M","-3,01%"
"03.05.2010","1.059,44","1.049,54","1.059,58","1.044,61","86,26M","0,53%"
"30.04.2010","1.053,88","1.059,01","1.061,84","1.049,82","85,38M","-0,74%"
"29.04.2010","1.061,77","1.047,03","1.061,77","1.042,06","170,91M","1,81%"
"28.04.2010","1.042,87","1.039,60","1.059,90","1.032,79","229,35M","0,00%"
"27.04.2010","1.042,82","1.070,18","1.070,74","1.042,82","180,53M","-2,35%"
"26.04.2010","1.067,90","1.074,79","1.077,47","1.067,82","153,48M","0,10%"
"23.04.2010","1.066,82","1.042,59","1.068,29","1.039,25","257,53M","2,74%"
"22.04.2010","1.038,34","1.040,68","1.049,64","1.028,81","178,62M","-0,40%"
"21.04.2010","1.042,48","1.056,72","1.058,18","1.042,23","145,10M","-1,22%"
"20.04.2010","1.055,34","1.050,14","1.057,72","1.047,47","115,55M","1,18%"
"19.04.2010","1.043,04","1.044,44","1.049,13","1.036,44","121,85M","-0,69%"
"16.04.2010","1.050,24","1.057,15","1.063,61","1.046,37","170,54M","-0,29%"
"15.04.2010","1.053,25","1.052,53","1.053,61","1.044,00","119,74M","0,14%"
"14.04.2010","1.051,76","1.047,42","1.052,28","1.043,33","120,18M","0,50%"
"13.04.2010","1.046,50","1.042,90","1.048,10","1.037,56","120,12M","-0,17%"
"12.04.2010","1.048,27","1.048,86","1.049,54","1.044,96","87,31M","0,35%"
"09.04.2010","1.044,58","1.042,85","1.044,68","1.040,83","103,16M","0,76%"
"08.04.2010","1.036,73","1.040,20","1.040,20","1.028,47","117,64M","-0,58%"
"07.04.2010","1.042,78","1.045,87","1.046,58","1.040,93","102,66M","-0,31%"
"06.04.2010","1.046,00","1.038,98","1.046,25","1.036,95","130,58M","0,87%"
"01.04.2010","1.036,93","1.026,67","1.037,04","1.025,69","69,42M","1,55%"
"31.03.2010","1.021,08","1.022,59","1.024,68","1.016,26","139,06M","-0,17%"
"30.03.2010","1.022,79","1.031,00","1.031,52","1.022,05","88,12M","-0,38%"
"29.03.2010","1.026,70","1.030,52","1.034,15","1.024,30","87,96M","-0,07%"
"26.03.2010","1.027,42","1.029,34","1.029,73","1.022,38","101,60M","-0,57%"
"25.03.2010","1.033,34","1.026,09","1.036,30","1.024,92","102,99M","0,61%"
"24.03.2010","1.027,08","1.032,91","1.033,13","1.017,52","103,06M","-0,30%"
"23.03.2010","1.030,13","1.023,08","1.030,17","1.021,90","97,38M","0,85%"
"22.03.2010","1.021,42","1.017,62","1.027,37","1.011,83","127,79M","0,11%"
"19.03.2010","1.020,26","1.021,13","1.027,73","1.017,14","157,63M","0,20%"
"18.03.2010","1.018,19","1.021,76","1.023,98","1.016,49","100,43M","-0,72%"
"17.03.2010","1.025,58","1.024,02","1.028,53","1.023,03","112,73M","0,54%"
"16.03.2010","1.020,05","1.015,33","1.021,75","1.011,83","96,32M","0,65%"
"15.03.2010","1.013,51","1.017,34","1.019,35","1.012,64","87,45M","-0,46%"
"12.03.2010","1.018,15","1.011,84","1.022,48","1.009,10","125,93M","0,91%"
"11.03.2010","1.008,93","1.007,61","1.013,20","1.005,48","95,05M","-0,41%"
"10.03.2010","1.013,04","999,98","1.013,28","996,43","107,63M","1,25%"
"09.03.2010","1.000,50","1.002,92","1.005,97","994,93","103,97M","-0,29%"
"08.03.2010","1.003,39","1.001,04","1.005,74","998,52","88,46M","0,53%"
"05.03.2010","998,07","985,55","999,65","983,41","110,85M","1,40%"
"04.03.2010","984,33","977,87","986,42","974,99","108,07M","0,32%"
"03.03.2010","981,18","971,02","981,57","970,15","105,22M","0,98%"
"02.03.2010","971,67","965,93","972,99","961,57","95,75M","0,55%"
"01.03.2010","966,38","954,20","967,47","953,54","102,79M","2,00%"
"26.02.2010","947,39","946,19","948,92","939,29","105,64M","0,73%"
"25.02.2010","940,51","941,59","950,72","935,88","113,52M","-0,40%"
"24.02.2010","944,31","943,15","946,03","936,25","106,76M","0,24%"
"23.02.2010","942,05","957,48","958,60","941,26","104,06M","-1,26%"
"22.02.2010","954,10","958,97","959,11","951,48","88,96M","-0,33%"
"19.02.2010","957,27","940,78","957,45","938,66","108,51M","1,09%"
"18.02.2010","946,97","944,19","947,25","940,87","121,91M","0,35%"
"17.02.2010","943,69","939,64","945,27","938,56","110,25M","1,00%"
"16.02.2010","934,31","929,90","934,31","922,75","116,19M","1,18%"
"15.02.2010","923,37","932,86","935,40","919,39","94,13M","-0,86%"
"12.02.2010","931,35","951,20","951,96","924,93","150,89M","-1,30%"
"11.02.2010","943,66","944,02","949,90","935,27","138,28M","0,71%"
"10.02.2010","937,05","948,60","950,59","931,39","163,38M","-0,82%"
"09.02.2010","944,80","939,96","951,89","934,84","141,91M","0,68%"
"08.02.2010","938,42","939,92","940,43","920,29","143,81M","0,27%"
"05.02.2010","935,89","948,86","951,48","934,38","218,31M","-1,34%"
"04.02.2010","948,62","969,59","975,25","948,21","151,37M","-2,20%"
"03.02.2010","970,00","971,57","974,95","966,08","158,23M","-0,19%"
"02.02.2010","971,80","967,53","972,75","963,73","136,88M","0,42%"
"01.02.2010","967,77","952,82","967,77","947,45","124,76M","1,47%"
"29.01.2010","953,71","937,93","957,10","937,93","156,24M","1,76%"
"28.01.2010","937,22","947,18","965,09","935,46","215,49M","-1,00%"
"27.01.2010","946,70","943,18","954,02","934,66","138,95M","0,40%"
"26.01.2010","942,94","945,84","945,84","935,66","131,48M","-0,49%"
"25.01.2010","947,56","948,81","956,18","940,21","137,39M","-0,37%"
"22.01.2010","951,06","954,31","957,57","943,61","143,52M","-0,31%"
"21.01.2010","954,02","958,19","968,06","951,49","146,09M","-0,37%"
"20.01.2010","957,53","976,06","976,79","957,16","121,00M","-1,89%"
"19.01.2010","976,00","973,58","977,83","960,65","134,70M","0,20%"
"18.01.2010","974,05","970,41","975,83","968,76","96,36M","0,35%"
"15.01.2010","970,65","982,10","986,00","968,50","113,55M","-1,11%"
"14.01.2010","981,50","975,61","984,65","975,61","150,04M","0,67%"
"13.01.2010","974,96","969,49","974,96","964,35","126,48M","0,56%"
"12.01.2010","969,55","978,24","981,08","967,49","118,60M","-0,88%"
"11.01.2010","978,18","973,15","985,69","973,15","108,83M","0,49%"
"08.01.2010","973,44","965,70","974,90","965,70","108,70M","0,79%"
"07.01.2010","965,82","967,39","970,26","962,27","132,59M","-0,15%"
"05.01.2010","967,27","964,03","968,68","961,46","62,74M","0,39%"
"04.01.2010","963,56","951,72","964,73","951,72","82,52M","1,24%"
"30.12.2009","951,72","965,74","968,24","951,54","79,47M","-1,46%"
"29.12.2009","965,80","964,99","969,17","963,89","56,55M","0,08%"
"28.12.2009","965,05","961,37","969,42","961,37","","0,37%"
"23.12.2009","961,54","962,06","967,01","960,28","55,78M","-0,04%"
"22.12.2009","961,88","948,56","963,22","948,56","94,53M","1,42%"
"21.12.2009","948,38","935,91","949,76","935,91","87,64M","1,32%"
"18.12.2009","936,03","947,00","950,19","935,81","113,26M","-1,11%"
"17.12.2009","946,58","959,18","959,18","946,48","105,45M","-1,36%"
"16.12.2009","959,60","949,37","960,18","949,37","92,30M","1,11%"
"15.12.2009","949,07","956,31","957,82","942,62","90,21M","-0,75%"
"14.12.2009","956,25","950,49","960,58","950,49","83,63M","0,67%"
"11.12.2009","949,84","947,81","956,85","947,81","106,74M","0,26%"
"10.12.2009","947,33","945,25","952,53","943,74","96,97M","0,25%"
"09.12.2009","944,95","953,90","956,05","941,22","114,42M","-0,89%"
"08.12.2009","953,48","966,26","973,27","948,55","142,98M","-1,31%"
"07.12.2009","966,14","966,67","971,85","959,84","118,58M","-0,09%"
"04.12.2009","966,97","954,58","973,58","949,14","143,02M","1,29%"
"03.12.2009","954,64","957,58","965,82","954,64","126,02M","-0,26%"
"02.12.2009","957,10","954,00","957,89","945,69","118,69M","0,34%"
"01.12.2009","953,88","937,39","954,97","937,39","119,70M","1,89%"
"30.11.2009","936,19","952,17","957,98","936,19","126,59M","-1,72%"
"27.11.2009","952,53","938,78","953,57","926,63","115,75M","1,37%"
"26.11.2009","939,68","970,64","970,64","939,01","105,49M","-3,27%"
"25.11.2009","971,42","966,56","974,48","963,18","108,36M","0,61%"
"24.11.2009","965,54","974,63","976,16","965,54","115,17M","-1,02%"
"23.11.2009","975,47","951,69","976,60","951,69","121,89M","2,51%"
"20.11.2009","951,57","951,62","959,25","947,39","91,00M","0,01%"
"19.11.2009","951,44","965,58","965,92","949,21","92,95M","-1,50%"
