"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"29.08.2008","8.004,24","7.845,37","8.084,41","7.804,15","457,10M","2,39%"
"28.08.2008","7.817,05","7.841,16","7.943,46","7.779,55","312,10M","-0,13%"
"27.08.2008","7.827,16","7.863,99","8.000,78","7.729,04","323,70M","-0,76%"
"26.08.2008","7.887,37","7.986,99","8.034,53","7.785,61","313,70M","-2,21%"
"25.08.2008","8.065,45","8.115,84","8.183,19","7.982,17","256,00M","-0,45%"
"22.08.2008","8.101,68","8.194,66","8.241,14","7.956,82","376,50M","-1,71%"
"21.08.2008","8.243,03","8.425,91","8.552,54","8.233,63","574,80M","-3,38%"
"20.08.2008","8.531,15","7.918,57","8.553,82","7.874,79","637,40M","7,13%"
"19.08.2008","7.963,57","7.756,82","7.970,69","7.700,96","283,10M","1,67%"
"18.08.2008","7.833,09","8.256,64","8.258,14","7.823,82","392,60M","-4,86%"
"15.08.2008","8.233,41","8.269,32","8.355,08","8.157,42","303,90M","-0,55%"
"14.08.2008","8.278,65","8.214,89","8.337,00","8.149,31","332,50M","0,35%"
"13.08.2008","8.249,64","8.150,00","8.334,16","7.986,74","419,00M","0,69%"
"12.08.2008","8.192,80","8.091,83","8.278,03","8.053,55","387,00M","0,28%"
"11.08.2008","8.170,15","8.627,11","8.627,11","8.129,98","483,00M","-5,64%"
"08.08.2008","8.658,78","9.047,71","9.047,71","8.647,00","436,30M","-4,17%"
"07.08.2008","9.035,28","9.020,19","9.140,36","8.942,70","329,00M","-0,13%"
"06.08.2008","9.047,14","9.122,27","9.173,59","8.893,90","505,40M","-0,36%"
"05.08.2008","9.080,22","9.370,58","9.431,05","9.038,47","713,60M","-3,15%"
"04.08.2008","9.375,69","9.494,02","9.558,44","9.343,77","349,50M","-1,90%"
"01.08.2008","9.556,91","9.420,72","9.638,90","9.282,47","573,40M","0,91%"
"31.07.2008","9.470,33","9.735,51","9.760,58","9.470,33","401,30M","-2,53%"
"30.07.2008","9.715,79","9.880,40","9.914,64","9.645,90","409,40M","-0,78%"
"29.07.2008","9.791,87","9.831,57","9.838,93","9.716,20","469,50M","-1,83%"
"28.07.2008","9.974,14","9.974,84","10.112,64","9.921,68","547,00M","0,51%"
"25.07.2008","9.923,16","9.904,55","10.030,35","9.833,95","555,00M","-0,83%"
"24.07.2008","10.005,99","9.762,58","10.030,23","9.762,58","657,90M","2,79%"
"23.07.2008","9.734,72","9.895,15","9.930,26","9.727,57","546,80M","-1,18%"
"22.07.2008","9.851,29","9.871,80","9.923,02","9.784,38","549,60M","-0,20%"
"21.07.2008","9.870,99","9.552,44","9.897,31","9.485,72","666,80M","2,95%"
"18.07.2008","9.588,40","9.379,43","9.594,33","9.208,16","547,70M","3,23%"
"17.07.2008","9.288,37","9.460,31","9.555,25","9.211,13","517,40M","-0,38%"
"16.07.2008","9.323,38","9.528,48","9.530,01","9.179,26","593,70M","-3,37%"
"15.07.2008","9.649,02","10.094,68","10.139,08","9.620,88","685,90M","-4,03%"
"14.07.2008","10.054,27","9.916,41","10.144,53","9.867,47","494,70M","0,23%"
"11.07.2008","10.031,38","10.137,44","10.216,91","9.896,92","683,40M","-1,45%"
"10.07.2008","10.178,61","10.204,32","10.472,61","10.094,66","826,20M","-1,71%"
"09.07.2008","10.355,37","10.003,22","10.358,02","10.003,22","1,03B","4,07%"
"08.07.2008","9.950,27","9.947,92","10.053,50","9.741,01","710,60M","0,48%"
"07.07.2008","9.902,98","9.397,63","9.926,49","9.397,63","722,90M","5,34%"
"04.07.2008","9.400,72","9.362,50","9.529,76","9.312,57","550,10M","0,03%"
"03.07.2008","9.398,17","9.013,99","9.566,38","8.922,58","631,50M","2,58%"
"02.07.2008","9.162,14","9.111,21","9.252,34","9.032,98","432,00M","0,72%"
"01.07.2008","9.096,97","9.397,32","9.439,27","9.062,06","465,00M","-2,92%"
"30.06.2008","9.370,78","9.320,94","9.510,28","9.234,25","379,30M","-0,69%"
"27.06.2008","9.436,21","9.665,86","9.690,09","9.300,01","587,70M","-5,63%"
"26.06.2008","9.999,66","9.951,22","10.132,34","9.804,55","677,50M","0,18%"
"25.06.2008","9.982,18","9.504,07","9.996,42","9.472,80","641,50M","4,79%"
"24.06.2008","9.525,66","9.220,98","9.595,36","9.202,41","459,80M","3,10%"
"23.06.2008","9.238,86","9.238,91","9.439,40","9.136,89","384,10M","-1,44%"
"20.06.2008","9.373,69","9.187,34","9.778,21","8.888,78","693,90M","2,32%"
"19.06.2008","9.161,56","9.808,42","9.808,42","9.132,52","484,00M","-7,49%"
"18.06.2008","9.903,14","9.371,12","9.962,62","9.114,19","583,40M","5,02%"
"17.06.2008","9.429,50","9.793,15","9.918,08","9.345,30","350,20M","-4,03%"
"16.06.2008","9.825,27","9.930,63","10.036,89","9.635,94","398,70M","-1,12%"
"13.06.2008","9.936,73","10.317,48","10.367,16","9.921,33","304,90M","-3,90%"
"12.06.2008","10.340,14","10.410,55","10.517,61","10.066,54","380,50M","-1,13%"
"11.06.2008","10.458,08","10.572,34","10.646,45","10.344,60","339,10M","-2,86%"
"10.06.2008","10.765,91","11.212,84","11.212,84","10.723,54","397,90M","-8,25%"
"06.06.2008","11.733,97","11.832,82","11.871,59","11.670,65","244,20M","-1,06%"
"05.06.2008","11.860,27","11.913,40","11.939,53","11.799,11","190,00M","-0,92%"
"04.06.2008","11.970,48","11.961,01","12.011,48","11.756,38","376,20M","-0,18%"
"03.06.2008","11.991,58","12.087,06","12.118,83","11.895,26","351,10M","-0,54%"
"02.06.2008","12.057,25","11.999,95","12.160,94","11.879,61","334,30M","0,07%"
"30.05.2008","12.048,24","11.938,65","12.048,24","11.814,76","341,30M","0,85%"
"29.05.2008","11.947,14","12.293,81","12.293,81","11.926,00","320,50M","-2,98%"
"28.05.2008","12.313,66","12.009,30","12.386,65","11.954,92","394,90M","2,63%"
"27.05.2008","11.998,37","11.863,78","12.090,35","11.812,14","364,20M","0,91%"
"26.05.2008","11.890,17","12.116,72","12.121,74","11.810,61","442,50M","-2,67%"
"23.05.2008","12.216,39","12.334,14","12.471,60","12.042,86","419,80M","-1,21%"
"22.05.2008","12.366,19","12.506,27","12.591,04","12.349,00","472,70M","-2,32%"
"21.05.2008","12.659,82","12.319,87","12.697,03","12.020,05","571,50M","1,69%"
"20.05.2008","12.449,81","13.171,10","13.256,98","12.397,88","581,00M","-5,67%"
"19.05.2008","13.197,59","13.283,33","13.303,88","13.079,24","510,50M","-0,88%"
"16.05.2008","13.314,38","13.377,22","13.534,69","13.104,80","489,40M","-0,71%"
"15.05.2008","13.410,15","13.664,40","13.728,86","13.396,20","654,60M","-0,90%"
"14.05.2008","13.532,34","13.055,14","13.532,34","13.055,14","635,70M","3,50%"
"13.05.2008","13.074,23","12.727,76","13.356,87","12.696,29","624,20M","-0,70%"
"12.05.2008","13.166,10","12.869,77","13.337,51","12.640,95","568,90M","0,66%"
"09.05.2008","13.080,37","13.409,80","13.475,37","12.846,49","682,50M","-1,78%"
"08.05.2008","13.317,53","12.817,10","13.322,64","12.769,47","464,90M","2,61%"
"07.05.2008","12.979,19","13.621,17","13.804,90","12.979,19","641,60M","-5,28%"
"06.05.2008","13.702,56","13.769,26","13.881,17","13.518,85","639,00M","-1,14%"
"05.05.2008","13.860,78","13.673,59","13.860,78","13.533,23","733,20M","2,64%"
"30.04.2008","13.504,89","12.886,01","13.557,46","12.886,01","851,40M","4,84%"
"29.04.2008","12.880,88","12.680,19","13.013,55","12.641,63","521,20M","0,77%"
"28.04.2008","12.782,50","12.899,77","13.067,83","12.688,86","554,50M","-2,46%"
"25.04.2008","13.104,95","12.978,98","13.463,91","12.831,97","1,18B","1,47%"
"24.04.2008","12.914,76","12.787,38","12.935,09","12.548,87","985,90M","9,59%"
"23.04.2008","11.784,15","11.149,26","11.797,80","11.090,61","489,10M","5,45%"
"22.04.2008","11.174,77","10.856,19","11.208,71","10.586,36","456,70M","0,73%"
"21.04.2008","11.094,33","12.134,65","12.134,65","10.957,20","610,70M","-1,75%"
"18.04.2008","11.292,04","11.533,49","11.733,14","11.218,40","380,50M","-3,13%"
"17.04.2008","11.657,08","12.104,31","12.331,88","11.456,94","495,20M","-3,32%"
"16.04.2008","12.057,27","12.329,04","12.408,61","12.012,94","391,30M","-2,69%"
"15.04.2008","12.390,79","12.203,86","12.411,97","11.807,80","512,60M","0,38%"
"14.04.2008","12.343,60","13.019,00","13.074,30","12.309,09","483,60M","-7,39%"
"11.04.2008","13.328,11","13.370,48","13.525,33","13.247,11","332,10M","0,31%"
"10.04.2008","13.286,68","12.889,76","13.286,68","12.731,20","413,40M","1,59%"
"09.04.2008","13.078,81","13.518,51","13.785,80","13.078,81","547,30M","-3,78%"
"08.04.2008","13.592,64","13.430,99","13.735,79","13.334,92","618,30M","1,46%"
"07.04.2008","13.396,61","12.493,92","13.433,43","12.383,42","557,50M","5,88%"
"03.04.2008","12.652,91","12.240,65","12.705,70","12.017,99","438,70M","2,50%"
"02.04.2008","12.344,24","12.537,55","12.862,83","12.100,49","524,80M","-0,93%"
"01.04.2008","12.460,62","13.274,74","13.399,97","12.414,83","527,90M","-6,33%"
"31.03.2008","13.302,14","13.346,05","13.620,82","13.253,70","388,60M","-2,85%"
"28.03.2008","13.692,84","13.002,86","13.702,62","12.813,34","548,20M","4,43%"
"27.03.2008","13.111,41","13.294,41","13.489,12","13.068,00","427,30M","-2,80%"
"26.03.2008","13.489,09","13.472,08","13.800,19","13.418,63","367,00M","0,46%"
"25.03.2008","13.427,28","12.889,76","13.568,50","12.717,96","428,70M","2,51%"
"24.03.2008","13.098,24","13.888,98","13.996,52","13.098,24","430,80M","-4,52%"
"21.03.2008","13.718,96","13.572,38","13.941,90","13.457,22","588,30M","1,26%"
"20.03.2008","13.548,61","12.894,41","13.651,57","12.291,91","689,60M","3,87%"
"19.03.2008","13.044,20","12.767,97","13.281,75","12.615,17","572,70M","4,45%"
"18.03.2008","12.489,02","13.061,77","13.263,81","12.281,10","464,70M","-5,44%"
"17.03.2008","13.207,78","13.785,46","13.785,46","13.176,87","368,20M","-4,41%"
"14.03.2008","13.817,65","13.855,28","13.970,30","13.548,97","271,70M","-0,90%"
"13.03.2008","13.943,16","14.186,60","14.307,02","13.651,83","415,40M","-2,82%"
"12.03.2008","14.348,46","15.107,84","15.173,12","14.301,48","362,30M","-3,15%"
"11.03.2008","14.815,72","14.663,71","14.815,72","14.312,11","360,20M","-0,32%"
"10.03.2008","14.863,05","15.482,75","15.482,75","14.784,42","401,80M","-4,48%"
"07.03.2008","15.560,85","15.558,97","15.833,36","15.425,77","350,10M","-0,86%"
"06.03.2008","15.696,12","15.602,91","15.915,45","15.366,56","498,50M","0,61%"
"05.03.2008","15.601,21","15.642,27","15.760,60","15.092,47","527,80M","-0,92%"
"04.03.2008","15.746,23","16.241,03","16.350,09","15.704,64","530,00M","-2,73%"
"03.03.2008","16.187,51","15.722,32","16.224,89","15.525,76","485,90M","2,30%"
"29.02.2008","15.823,88","15.612,88","15.838,24","15.513,79","308,20M","1,08%"
"28.02.2008","15.654,46","15.787,35","15.823,11","15.498,45","345,20M","-0,62%"
"27.02.2008","15.752,41","15.409,84","15.799,92","15.251,09","343,30M","2,77%"
"26.02.2008","15.328,42","15.888,10","16.016,61","14.907,27","454,50M","-1,02%"
"25.02.2008","15.486,67","16.201,54","16.304,23","15.473,27","392,20M","-4,28%"
"22.02.2008","16.179,52","16.737,56","16.737,56","16.032,66","498,30M","-3,72%"
"21.02.2008","16.804,26","16.838,36","16.976,13","16.470,78","402,20M","-0,91%"
"20.02.2008","16.959,20","17.288,52","17.476,85","16.944,74","524,50M","-1,87%"
"19.02.2008","17.281,60","16.916,94","17.281,60","16.781,11","423,80M","2,50%"
"18.02.2008","16.860,55","16.718,78","16.982,77","16.612,48","372,40M","2,21%"
"15.02.2008","16.496,23","16.614,00","16.614,00","16.257,74","301,40M","-1,25%"
"14.02.2008","16.704,94","16.618,25","16.835,73","16.564,83","212,20M","1,23%"
"13.02.2008","16.502,44","16.663,90","16.730,05","16.359,51","218,20M","-2,12%"
"05.02.2008","16.859,64","17.044,88","17.245,89","16.767,26","406,20M","-1,01%"
"04.02.2008","17.031,67","16.211,66","17.043,10","16.211,66","540,10M","7,95%"
"01.02.2008","15.776,87","15.837,88","16.012,87","15.151,16","473,50M","-0,51%"
"31.01.2008","15.857,71","16.117,05","16.234,90","15.842,20","431,60M","-1,67%"
"30.01.2008","16.127,71","16.449,95","16.653,07","15.814,88","433,00M","-0,48%"
"29.01.2008","16.205,93","16.171,57","16.591,94","16.041,98","352,50M","0,17%"
"28.01.2008","16.177,83","17.215,05","17.215,05","16.102,92","519,90M","-6,45%"
"25.01.2008","17.294,01","17.047,85","17.432,87","16.885,26","688,90M","1,21%"
"24.01.2008","17.086,60","17.052,39","17.230,68","16.723,20","635,10M","1,26%"
"23.01.2008","16.874,31","16.149,55","16.883,06","16.111,73","684,40M","5,49%"
"22.01.2008","15.995,85","16.761,75","16.974,65","15.793,28","826,00M","-7,06%"
"21.01.2008","17.210,93","18.166,71","18.188,72","17.133,93","646,30M","-5,08%"
"18.01.2008","18.131,38","17.911,50","18.196,40","17.752,59","621,40M","1,23%"
"17.01.2008","17.910,39","18.173,99","18.483,55","17.450,47","840,20M","-2,41%"
"16.01.2008","18.351,99","18.837,52","18.837,52","18.261,40","853,20M","-3,58%"
"15.01.2008","19.034,02","19.154,48","19.212,56","18.884,05","723,50M","-0,56%"
"14.01.2008","19.141,13","19.074,35","19.219,89","18.955,50","568,20M","0,65%"
"11.01.2008","19.016,59","19.034,26","19.076,44","18.831,50","590,30M","0,41%"
"10.01.2008","18.939,28","18.682,24","19.124,11","18.628,04","928,40M","1,84%"
"09.01.2008","18.597,61","18.202,61","18.601,74","18.143,47","646,10M","1,80%"
"08.01.2008","18.268,13","18.416,73","18.582,56","18.102,67","938,90M","-0,59%"
"07.01.2008","18.376,96","18.123,13","18.450,12","18.092,24","776,10M","1,40%"
"04.01.2008","18.122,41","17.968,56","18.195,27","17.863,19","830,50M","1,18%"
"03.01.2008","17.911,30","17.873,20","17.911,30","17.626,49","896,70M","0,31%"
"02.01.2008","17.856,15","17.731,84","17.933,25","17.438,59","599,70M","0,88%"
"28.12.2007","17.700,62","17.824,67","17.856,94","17.669,13","595,10M","-0,54%"
"27.12.2007","17.797,22","17.500,78","17.820,25","17.383,68","822,30M","2,12%"
"26.12.2007","17.427,77","17.233,16","17.431,35","17.141,64","593,10M","1,33%"
"25.12.2007","17.199,04","17.213,76","17.273,14","17.036,53","676,90M","0,26%"
"24.12.2007","17.153,93","16.931,04","17.266,58","16.895,25","742,20M","2,05%"
"21.12.2007","16.808,68","16.542,93","16.819,02","16.522,04","517,50M","1,10%"
"20.12.2007","16.625,41","16.467,93","16.672,18","16.277,71","437,80M","1,45%"
"19.12.2007","16.387,01","16.226,89","16.466,24","16.180,31","472,10M","1,95%"
"18.12.2007","16.074,11","16.005,50","16.240,75","15.926,54","380,80M","-0,28%"
"17.12.2007","16.118,97","16.484,17","16.484,17","16.075,75","633,90M","-2,21%"
"14.12.2007","16.483,50","15.849,79","16.492,81","15.734,41","501,30M","2,80%"
"13.12.2007","16.035,19","16.711,45","16.762,65","16.021,83","607,60M","-4,73%"
"12.12.2007","16.831,56","16.919,59","16.993,69","16.681,21","612,00M","-1,21%"
"11.12.2007","17.036,90","17.142,00","17.222,22","16.815,30","565,40M","-0,35%"
"10.12.2007","17.096,51","16.454,28","17.148,60","16.409,27","580,00M","2,07%"
"07.12.2007","16.750,42","16.578,41","16.752,58","16.528,38","384,10M","1,28%"
"06.12.2007","16.539,14","16.647,10","16.697,23","16.381,96","326,60M","-0,19%"
"05.12.2007","16.569,81","16.065,78","16.603,33","15.984,03","495,60M","3,14%"
"04.12.2007","16.065,17","15.888,52","16.270,33","15.888,52","333,80M","1,47%"
"03.12.2007","15.832,98","15.580,24","15.989,13","15.477,47","299,80M","1,25%"
"30.11.2007","15.637,66","15.941,81","16.038,21","15.602,36","348,50M","-1,77%"
"29.11.2007","15.919,28","15.561,16","15.963,43","15.189,42","501,90M","3,65%"
"28.11.2007","15.359,16","15.729,96","15.857,01","15.271,60","312,90M","-2,05%"
"27.11.2007","15.681,01","15.917,91","16.055,36","15.671,81","345,80M","-2,34%"
"26.11.2007","16.057,19","16.504,13","16.600,91","16.055,17","323,80M","-0,99%"
"23.11.2007","16.217,51","15.804,28","16.217,51","15.766,20","271,30M","1,68%"
"22.11.2007","15.949,36","16.370,57","16.580,34","15.936,37","371,40M","-4,77%"
"21.11.2007","16.748,19","17.025,93","17.248,82","16.723,73","392,10M","-1,41%"
"20.11.2007","16.987,48","16.508,98","17.072,13","16.383,84","490,00M","1,96%"
"19.11.2007","16.660,66","16.728,38","16.797,01","16.537,11","344,70M","-0,40%"
"16.11.2007","16.728,26","16.871,75","16.898,35","16.396,96","374,60M","-2,16%"
"15.11.2007","17.096,90","17.298,64","17.386,56","17.039,63","508,70M","-1,49%"
"14.11.2007","17.355,55","16.999,70","17.355,55","16.575,39","487,40M","3,63%"
"13.11.2007","16.747,89","17.199,03","17.393,79","16.561,78","581,80M","-1,86%"
"12.11.2007","17.065,77","16.768,80","17.150,60","16.254,68","527,10M","-0,55%"
"09.11.2007","17.160,12","17.279,47","17.563,95","16.922,56","484,80M","-1,75%"
"08.11.2007","17.465,46","18.181,11","18.181,11","17.465,46","612,80M","-4,21%"
"07.11.2007","18.232,96","18.233,52","18.384,32","17.846,04","525,80M","0,62%"
"06.11.2007","18.120,57","18.058,25","18.450,61","18.048,26","320,90M","0,02%"
"05.11.2007","18.116,88","18.451,14","18.563,44","18.007,49","375,30M","-2,41%"
"02.11.2007","18.564,34","18.816,27","18.997,30","18.504,14","507,50M","-3,03%"
"01.11.2007","19.144,62","19.554,58","19.559,42","19.139,73","535,10M","-1,98%"
"31.10.2007","19.531,15","19.222,49","19.531,15","18.976,94","558,00M","2,61%"
"30.10.2007","19.034,57","18.908,82","19.038,82","18.740,46","421,60M","1,07%"
"29.10.2007","18.833,66","18.654,54","18.904,85","18.654,54","427,10M","1,77%"
"26.10.2007","18.506,52","18.011,48","18.658,83","18.001,73","530,80M","1,82%"
"25.10.2007","18.175,31","18.659,30","18.780,92","17.933,30","610,40M","-3,13%"
"24.10.2007","18.761,90","18.696,39","19.078,34","18.659,97","556,20M","0,81%"
"23.10.2007","18.611,16","18.350,94","18.611,16","18.075,46","513,10M","1,26%"
"22.10.2007","18.379,41","18.522,39","18.793,79","18.321,15","454,60M","-2,42%"
"19.10.2007","18.834,80","18.770,10","19.042,34","18.604,00","517,90M","0,82%"
"18.10.2007","18.681,35","19.240,47","19.240,47","18.636,59","529,60M","-3,15%"
"17.10.2007","19.288,29","19.324,54","19.551,73","19.203,11","501,20M","-0,36%"
"16.10.2007","19.358,44","19.139,93","19.435,56","19.092,76","595,30M","1,41%"
"15.10.2007","19.088,65","19.084,83","19.199,35","18.745,68","701,40M","-0,24%"
"12.10.2007","19.135,20","19.348,46","19.362,63","18.208,39","792,10M","-1,08%"
"11.10.2007","19.344,15","19.273,98","19.428,53","19.127,33","739,30M","0,42%"
"10.10.2007","19.264,04","19.342,38","19.600,03","19.193,77","712,80M","-0,28%"
"09.10.2007","19.318,17","19.178,33","19.354,63","18.942,30","643,40M","0,45%"
"08.10.2007","19.232,35","19.287,61","19.374,36","18.998,39","775,10M","1,95%"
"28.09.2007","18.864,55","18.442,67","18.939,90","18.442,67","607,80M","3,19%"
"27.09.2007","18.281,07","17.984,15","18.284,94","17.803,93","423,00M","1,60%"
"26.09.2007","17.992,32","18.239,64","18.443,85","17.891,41","505,90M","-1,93%"
"25.09.2007","18.346,45","18.450,46","18.621,67","18.225,90","548,10M","-0,39%"
"24.09.2007","18.418,47","18.288,46","18.575,49","18.012,31","645,30M","1,04%"
"21.09.2007","18.228,57","18.277,88","18.330,70","17.776,55","651,60M","0,04%"
"20.09.2007","18.221,74","18.139,95","18.360,24","18.073,24","650,60M","0,82%"
"19.09.2007","18.073,34","18.359,74","18.390,74","17.999,51","622,00M","-1,33%"
"18.09.2007","18.316,42","18.566,72","18.579,12","18.102,53","932,50M","-0,96%"
"17.09.2007","18.494,38","18.131,07","18.553,89","18.092,15","854,50M","1,54%"
"14.09.2007","18.213,71","18.026,44","18.213,92","17.729,48","771,50M","1,42%"
"13.09.2007","17.959,52","17.469,25","17.971,52","17.406,96","732,80M","3,23%"
"12.09.2007","17.398,41","17.068,46","17.453,37","16.944,11","579,10M","1,57%"
"11.09.2007","17.129,39","17.926,60","18.064,15","17.088,67","744,70M","-4,40%"
"10.09.2007","17.918,48","17.473,23","17.953,15","17.310,96","734,30M","1,38%"
"07.09.2007","17.674,10","17.986,88","18.052,37","17.649,09","859,20M","-2,21%"
"06.09.2007","18.073,76","18.089,54","18.225,61","17.951,78","687,80M","0,40%"
"05.09.2007","18.002,00","18.050,58","18.137,46","17.679,57","735,20M","-0,27%"
"04.09.2007","18.050,78","18.217,84","18.288,90","17.961,35","817,80M","-0,62%"
"03.09.2007","18.164,04","17.988,34","18.245,43","17.972,85","887,10M","1,63%"
"31.08.2007","17.872,11","17.680,85","17.912,97","17.608,43","784,40M","1,21%"
"30.08.2007","17.659,26","17.488,65","17.705,66","17.307,79","813,40M","1,24%"
"29.08.2007","17.443,19","17.688,62","18.051,71","17.418,53","843,60M","-2,10%"
"28.08.2007","17.817,93","17.815,11","17.870,95","17.468,69","810,50M","-0,37%"
"27.08.2007","17.884,84","17.943,92","18.128,68","17.772,56","835,60M","0,11%"
"24.08.2007","17.864,68","17.684,13","17.902,19","17.671,95","813,10M","1,28%"
"23.08.2007","17.639,22","17.441,64","17.731,62","17.272,29","1,03B","1,77%"
"22.08.2007","17.331,99","16.704,93","17.446,10","16.667,94","1,10B","2,80%"
"21.08.2007","16.859,97","16.734,13","16.939,45","16.661,83","993,40M","1,63%"
"20.08.2007","16.589,80","16.078,84","16.589,80","16.078,84","876,40M","5,74%"
"17.08.2007","15.689,00","15.933,09","16.196,35","15.654,53","753,50M","-2,27%"
"16.08.2007","16.053,15","16.202,85","16.219,33","15.877,87","760,00M","-1,65%"
"15.08.2007","16.322,52","16.438,68","16.551,77","16.040,92","735,90M","-0,18%"
"14.08.2007","16.351,89","16.092,47","16.395,46","16.010,20","704,30M","1,46%"
"13.08.2007","16.116,11","16.215,57","16.281,29","15.913,56","758,90M","-1,27%"
"10.08.2007","16.323,44","16.606,83","16.606,83","16.034,18","1,05B","-2,14%"
"09.08.2007","16.680,38","16.194,04","16.691,87","16.194,04","876,20M","3,01%"
"08.08.2007","16.193,72","16.346,53","16.532,77","15.864,63","941,00M","-1,99%"
"07.08.2007","16.523,27","16.551,71","16.735,61","16.159,01","1,06B","-0,12%"
"06.08.2007","16.542,81","16.296,96","16.542,81","16.189,99","989,20M","2,24%"
"03.08.2007","16.179,64","15.699,74","16.194,04","15.699,74","986,10M","3,97%"
"02.08.2007","15.562,14","14.901,78","15.562,14","14.901,78","863,30M","5,18%"
"01.08.2007","14.795,20","15.259,35","15.420,11","14.603,56","1,02B","-2,66%"
"31.07.2007","15.199,56","15.051,55","15.257,54","14.917,20","862,60M","0,92%"
"30.07.2007","15.060,86","14.567,97","15.167,24","14.567,97","994,40M","3,06%"
"27.07.2007","14.614,10","14.518,81","14.676,43","14.337,45","836,70M","-0,04%"
"26.07.2007","14.619,74","14.477,50","14.703,17","14.350,75","845,00M","1,50%"
"25.07.2007","14.403,08","14.202,44","14.404,06","14.127,74","852,90M","1,49%"
"24.07.2007","14.190,97","14.260,09","14.483,97","14.087,62","1,08B","0,37%"
"23.07.2007","14.139,27","13.615,30","14.159,71","13.615,30","1,09B","5,38%"
"20.07.2007","13.417,96","12.786,61","13.420,04","12.775,15","662,70M","4,90%"
"19.07.2007","12.790,94","12.770,25","12.925,05","12.711,28","382,60M","-0,39%"
"18.07.2007","12.841,51","12.750,13","13.105,57","12.642,05","613,20M","0,64%"
"17.07.2007","12.759,98","12.268,04","12.824,74","12.153,83","478,30M","3,48%"
"16.07.2007","12.331,19","12.820,61","12.827,28","12.329,63","393,60M","-3,79%"
"13.07.2007","12.816,42","12.865,79","12.885,93","12.702,62","266,60M","-0,27%"
"12.07.2007","12.850,74","12.811,15","12.951,72","12.729,05","413,10M","0,51%"
"11.07.2007","12.785,67","12.634,32","12.836,49","12.592,18","507,10M","0,82%"
"10.07.2007","12.682,04","12.876,85","12.956,71","12.667,35","719,50M","-1,28%"
"09.07.2007","12.846,41","12.519,61","12.938,69","12.516,52","750,90M","3,64%"
"06.07.2007","12.395,35","11.729,78","12.409,72","11.654,46","628,20M","5,19%"
"05.07.2007","11.783,58","12.306,17","12.392,77","11.782,21","557,70M","-5,80%"
"04.07.2007","12.509,14","12.798,37","12.860,61","12.461,78","513,60M","-1,97%"
"03.07.2007","12.761,06","12.575,01","12.794,19","12.461,45","567,50M","2,29%"
"02.07.2007","12.475,16","12.492,71","12.675,60","12.145,00","545,80M","-0,57%"
"29.06.2007","12.546,45","12.555,51","12.862,28","12.341,58","722,30M","-2,61%"
"28.06.2007","12.882,17","13.544,05","13.629,45","12.856,26","757,20M","-5,16%"
"27.06.2007","13.583,70","13.309,34","13.641,98","13.154,50","882,90M","2,76%"
"26.06.2007","13.219,41","12.877,35","13.219,41","12.655,16","717,90M","0,84%"
"25.06.2007","13.109,26","13.678,53","13.817,18","13.003,80","966,40M","-4,49%"
"22.06.2007","13.725,72","14.227,93","14.238,10","13.423,24","1,06B","-3,72%"
"21.06.2007","14.255,61","14.044,45","14.276,51","13.928,06","951,00M","1,05%"
"20.06.2007","14.107,23","14.499,46","14.576,00","14.005,28","1,23B","-1,60%"
"19.06.2007","14.336,40","14.189,75","14.342,91","14.057,62","911,60M","1,00%"
"18.06.2007","14.194,55","14.003,01","14.200,52","14.003,01","1,05B","3,63%"
"15.06.2007","13.697,16","13.596,63","13.778,13","13.525,25","767,90M","0,23%"
"14.06.2007","13.666,28","13.750,61","13.874,48","13.464,49","992,40M","-1,05%"
"13.06.2007","13.811,48","13.683,65","13.984,59","13.671,07","1,39B","1,71%"
"12.06.2007","13.579,72","13.253,00","13.579,72","12.865,98","1,45B","2,97%"
"11.06.2007","13.187,71","12.941,10","13.208,97","12.938,27","1,21B","2,62%"
"08.06.2007","12.850,69","12.733,31","12.930,19","12.580,43","1,16B","1,22%"
"07.06.2007","12.696,00","12.384,04","12.696,00","12.357,56","1,16B","2,90%"
"06.06.2007","12.338,18","12.114,24","12.381,29","11.777,64","1,32B","2,67%"
"05.06.2007","12.017,71","11.171,78","12.017,71","10.652,19","1,58B","4,79%"
"04.06.2007","11.468,46","12.393,25","12.468,58","11.464,23","1,22B","-7,76%"
"01.06.2007","12.432,69","12.954,77","13.185,59","12.325,21","1,64B","-3,95%"
"31.05.2007","12.944,23","12.502,09","13.110,26","12.020,95","1,73B","2,51%"
"30.05.2007","12.627,15","12.651,20","13.333,90","12.425,52","1,70B","-6,16%"
"29.05.2007","13.456,60","13.097,84","13.458,34","13.097,84","1,35B","3,30%"
"28.05.2007","13.026,66","12.830,00","13.125,35","12.830,00","1,51B","2,72%"
"25.05.2007","12.681,45","12.493,94","12.704,46","12.430,11","1,21B","1,33%"
"24.05.2007","12.515,15","12.673,52","12.770,92","12.316,93","1,26B","-0,86%"
"23.05.2007","12.624,13","12.430,73","12.649,09","12.335,51","1,22B","1,74%"
"22.05.2007","12.407,83","12.301,27","12.499,90","12.301,27","1,55B","1,13%"
"21.05.2007","12.269,20","11.693,85","12.356,85","11.663,48","1,22B","1,40%"
"18.05.2007","12.100,10","12.016,80","12.210,25","11.919,15","1,14B","0,74%"
"17.05.2007","12.011,08","11.776,79","12.041,63","11.736,88","1,25B","2,81%"
